"id","issue_id","comment_body","commenter_login","commenter_id","created_at","comment_body_processed"
1734,296,"> TypeError [ERR_INVALID_URL]: Invalid URL

From this error, it seems the loader doesn't support relative URL references yet, which would mean it won't work with... almost anything 🤔 Or maybe it's the `.js` extension that's the issue?","MartinKolarik",6192491,"2022-02-18 21:56:59",NULL
1735,296,"@nodejs/modules ","ljharb",45469,"2022-02-23 19:14:30",NULL
1736,296,"This looks like a bug with `--experimental-network-imports`, which is very new (shipped about a week ago). The ESM support that Node has had for the last few years hasn’t included support for `http:` or `https:` URLs, until `--experimental-network-imports`, so the docs around ESM are generally referring to local file URLs.","GeoffreyBooth",456802,"2022-02-23 19:25:23",NULL
1737,296,"I'm working on a fix (for https modules that contain relative imports)","JakobJingleheimer",3012099,"2022-02-23 19:26:58",NULL
1738,296,"This may be obvious, but putting it here in case it isn't: even if relative imports worked, `uuid`-s `wrapper.mjs` won't work because `./dist/index.js` is a CJS module.","giltayar",403268,"2022-02-24 06:49:56",NULL
1739,296,"> This may be obvious, but putting it here in case it isn't: even if relative imports worked, `uuid`-s `wrapper.mjs` won't work because `./dist/index.js` is a CJS module.

`import 'https://ga.jspm.io/npm:uuid@8.3.2/wrapper.mjs'` should work. jspm transforms CJS to ESM.","targos",2352663,"2022-02-24 06:57:31",NULL
1740,296,"So does jsDelivr, `import { v4 as uuidv4 } from 'https://cdn.jsdelivr.net/npm/uuid@8.3.2/wrapper.mjs/+esm';` should work once the paths issue is fixed.","MartinKolarik",6192491,"2022-02-24 12:34:52",NULL
1741,296,"A fix would be something like:

```js
index 61e609d9ad..d0579e5e5b 100644
--- a/lib/internal/modules/esm/loader.js
+++ b/lib/internal/modules/esm/loader.js
@@ -574,11 +574,12 @@ class ESMLoader {
       );
     }
 
-    new URL(url); // Intentionally trigger error if `url` is invalid
+    // Error early and resolve base urls for https imports
+    const withParent = new URL(url, parentURL);
 
     return {
       format,
-      url,
+      url:  withParent.href,
     };
   
```

Note @MartinKolarik that https://cdn.jsdelivr.net/npm/uuid@8.3.2/wrapper.mjs/+esm returns a 404 so I wasn't able to test that with the patch.


(Edit: note a real patch would also include fixing local imports that is fixing checkIfDisallowedImport )","benjamingr",1315533,"2022-02-24 13:18:34",NULL
1742,296,"> Note @MartinKolarik that https://cdn.jsdelivr.net/npm/uuid@8.3.2/wrapper.mjs/+esm returns a 404 so I wasn't able to test that with the patch.

Thanks for the ping, I forgot it now enforces the `exports` field entry points, so it would be just `https://cdn.jsdelivr.net/npm/uuid@8.3.2/+esm` but that's the browser version 🤔 I suppose restricting the entry points on a CDN is not a good idea, we'll change it.","MartinKolarik",6192491,"2022-02-24 13:23:56",NULL
1743,296,"> but that's the browser version 🤔 

Yeah, that returns:

```
Error: crypto.getRandomValues() not supported. See https://github.com/uuidjs/uuid#getrandomvalues-not-supported
```

With the patch but at least it loads the package. ","benjamingr",1315533,"2022-02-24 14:25:52",NULL
1744,296,"> With the patch but at least it loads the package.

👍 we'll tweak the jsDelivr behavior to support the first link in the next few days.","MartinKolarik",6192491,"2022-02-24 14:33:03",NULL
1745,296,"https://cdn.jsdelivr.net/npm/uuid@8.3.2/wrapper.mjs/+esm now works.","MartinKolarik",6192491,"2022-03-02 20:28:42",NULL
1746,296,"can we get confirmation to close this? It should be fixed now that the PR is closed and 17.7.0 is released. I'd note that the unpkg URL still fails due to referencing a URL that is a 404 though, node can't fix that one.","bmeck",234659,"2022-03-10 21:05:26",NULL
1747,296,"Confirmed fixed on 17.7.1. It will still fail due to the `crypto.getRandomValues()` issue, but module loading now works.

```javascript
import { v4 as uuidv4 } from 'https://cdn.jsdelivr.net/npm/uuid@8.3.2/wrapper.mjs/+esm';
console.log(uuidv4());
```","yavorg",1086030,"2022-03-11 00:37:00",NULL
1764,298,">  won't resume it when the target drains? 

Do you have an example of this?","ronag",3065230,"2022-01-31 20:34:22",NULL
1765,298,"> @benjamingr regarding your example, 'drain' is emitted in the same tick as the callback invocation, hence the readable is read immediately and again fills the writable, hence it is paused again.

Oh yeah that makes sense. I was sleepy after all :]","benjamingr",1315533,"2022-01-31 21:05:06",NULL
1748,296,"Hi this is slightly unrelated but figured I would post it here in case anyone else finds this thread like I did. In my case I was getting the same error `Unknown module format: null for URL` for a completely different reason. The file I was importing had another file with the same name but different extension in the directory, so I guess node was confused which one to actually import. Deleting the other file solved the issue. This makes sense since I was importing the file without an extension in the import line -- thus it was ambiguous. ","sheunaluko",10824190,"2022-06-02 04:24:37",NULL
1749,296,"```javascript
import fetch from 'https://cdn.jsdelivr.net/npm/node-fetch/+esm'

const run = async () => {
...
}

run()
```

```
$ node --experimental-network-imports index.mjs 
(node:45992) ExperimentalWarning: Network Imports is an experimental feature and might change at any time
(Use `node --trace-warnings ...` to show where the warning was created)
node:internal/errors:490
    ErrorCaptureStackTrace(err);
    ^

Error [ERR_NETWORK_IMPORT_DISALLOWED]: import of 'node:http' by https://cdn.jsdelivr.net/npm/node-fetch/+esm is not supported: only relative and absolute specifiers are supported.
    at new NodeError (node:internal/errors:399:5)
    at checkIfDisallowedImport (node:internal/modules/esm/resolve:1026:13)
    at defaultResolve (node:internal/modules/esm/resolve:1124:23)
    at nextResolve (node:internal/modules/esm/loader:163:28)
    at ESMLoader.resolve (node:internal/modules/esm/loader:838:30)
    at ESMLoader.getModuleJob (node:internal/modules/esm/loader:424:18)
    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:77:40)
    at link (node:internal/modules/esm/module_job:76:36)
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5) {
  code: 'ERR_NETWORK_IMPORT_DISALLOWED'
}
```

Slightly related.","brandonros",8949910,"2023-04-17 15:43:31",NULL
1750,297,"Confirmed this reproduces on master, taking a look","benjamingr",1315533,"2022-02-10 09:59:35",NULL
1751,297,"Opened a PR to fix at https://github.com/nodejs/node/pull/41919 thanks for the detailed report","benjamingr",1315533,"2022-02-10 10:05:10",NULL
1752,297,"There is a second issue here (other than the EINVAL) - the fact it's not catchable, I'll investigate","benjamingr",1315533,"2022-02-10 11:37:33",NULL
1753,297,"This causes a segfault for example:

```js
    // Writev with bad array-like
    await assert.rejects(async () => {
      const handle = await fs.open(getFileName(), 'w');
      const badArray = new Proxy([], { get(target, prop) {
        if(prop === 'length') return -1;
        return Reflect.get(target, prop);
      }});      
      const result = await handle.writev(badArray);
      handle.close();
    }, { code: 'EINVAL' });
```

```
➜  node git:(fix-ev-error) ./out/Release/node --inspect test/parallel/test-fs-writev-promises.js
Debugger listening on ws://127.0.0.1:9229/39dd654c-3663-4e18-8c83-684b1d8fe862
For help, see: https://nodejs.org/en/docs/inspector
./out/Release/node[10237]: ../src/node_file.cc:1891:void node::fs::WriteBuffers(const FunctionCallbackInfo<v8::Value> &): Assertion `args[1]->IsArray()' failed.
 1: 0x10549f6f5 node::Abort() [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 2: 0x10549f521 node::Assert(node::AssertionInfo const&) [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 3: 0x1054b1856 node::fs::WriteBuffers(v8::FunctionCallbackInfo<v8::Value> const&) [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 4: 0x105680228 v8::internal::FunctionCallbackArguments::Call(v8::internal::CallHandlerInfo) [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 5: 0x10567fd25 v8::internal::MaybeHandle<v8::internal::Object> v8::internal::(anonymous namespace)::HandleApiCallHelper<false>(v8::internal::Isolate*, v8::internal::Handle<v8::internal::HeapObject>, v8::internal::Handle<v8::internal::HeapObject>, v8::internal::Handle<v8::internal::FunctionTemplateInfo>, v8::internal::Handle<v8::internal::Object>, v8::internal::BuiltinArguments) [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 6: 0x10567f3fb v8::internal::Builtin_HandleApiCall(int, unsigned long*, v8::internal::Isolate*) [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
 7: 0x105f5edb9 Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit [/Users/bgruenbaum/Documents/Projects/node/out/Release/node]
```

So it looks like there are few other places to fix as well","benjamingr",1315533,"2022-02-10 11:46:48",NULL
1754,297,"Yeah - we check IsArray which the v8 docs say:

> Returns true if this value is an array. Note that it will return false for an [Proxy](https://v8.github.io/api/head/classv8_1_1Proxy.html) for an array.","benjamingr",1315533,"2022-02-10 11:50:07",NULL
1755,297,"Should this remain open to track the other problems discussed in #41919?","isker",5225653,"2022-02-12 18:08:24",NULL
1756,297,"Probably a good idea to open a new issue","benjamingr",1315533,"2022-02-12 18:41:55",NULL
1757,298,"Probably https://github.com/nodejs/node/commit/4793f165dc from https://github.com/nodejs/node/pull/36563 to fix https://github.com/nodejs/node/issues/36544","benjamingr",1315533,"2022-01-31 15:21:03",NULL
1758,298,"cc @ronag ","benjamingr",1315533,"2022-01-31 15:22:17",NULL
1759,298,"> The fact that Readable.pipe() decides if it should pause or resume the source depending on the status of the target looks a bit inconsistent to me, and if not fixed, I believe that at least it would need to be documented.

I think it makes sense not to resume a source if you currently can't (conceptually) take more data. Showing interest in data you can't consume is probably not good?

I think the issue here is that even after the data is drained the source isn't resumed?","benjamingr",1315533,"2022-01-31 15:25:16",NULL
1760,298,"I might be sleepy but I think it's a bug:

```js
const { Readable, Writable } = require('stream');

const readable = new Readable({
    read() {
        this.push('hello');
        this.push('world');
        this.push(null);
    },
    objectMode: true
});

let cb;
const writable = new Writable({
    write(chunk, encoding, callback) {
        // don't call callback, save for later
        cb = callback;
    },
    highWaterMark: 1,
    objectMode: true
});
writable.write('a');
console.log(writable.writableNeedDrain); // true
console.log(readable.isPaused()); // false
readable.pipe(writable);
console.log(readable.isPaused()); // true
cb();
console.log(readable.isPaused()); // true, but I'd expect it to be false
```","benjamingr",1315533,"2022-01-31 15:31:19",NULL
1761,298,"Thanks for your prompt response and your input, @benjamingr 

> I think it makes sense not to resume a source if you currently can't (conceptually) take more data. Showing interest in data you can't consume is probably not good?

Yep, that might make sense. Although the previous behaviour (resuming it) would make sense as well. When you pipe a source is like adding a `data` listener somehow, and it makes sense to resume a source when a `data` listener.

And what about to pause a source when you pipe it to a target that needs drain? I would say that in this case, `Readable.pipe()` is overdoing things a bit. Anyway, both things should be documented somewhere, because they are far from being intuitive.

> I think the issue here is that even after the data is drained the source isn't resumed?

Definitely. I would expect pipe to handle that.
","tufosa",5946180,"2022-01-31 19:47:44",NULL
1762,298,"I'm not sure I see a problem here.

@benjamingr regarding your example, `'drain'` is emitted in the same tick as the callback invocation, hence the readable is read immediately and again fills the writable, hence it is paused again. Whether the `'drain'` event should occur in same tick as the callback invocation I guess we could think about.

> Yep, that might make sense. Although the previous behaviour (resuming it) would make sense as well. When you pipe a source is like adding a data listener somehow, and it makes sense to resume a source when a data listener.

I don't think it makes sense and also leads to potential memory leaks. The whole `'data'` resumes the stream behaviour is there due to compatibility reasons and something I would consider a mistake from long ago that we can't fix.

>  Anyway, both things should be documented somewhere, because they are far from being intuitive.

PR welcome!

","ronag",3065230,"2022-01-31 20:04:58",NULL
1763,298,"And what about the fact that `pipe` might decide to pause your source because the target needs to drain and won't resume it when the target drains? Does it make sense to you, @ronag? If it does, then I think it should be documented in block capital letters. I am happy to send a PR myself.","tufosa",5946180,"2022-01-31 20:21:42",NULL
1766,298,"> Do you have an example of this?

Yep, @ronag, try the following code:
```
const { PassThrough } = require('stream');

// THIRD EXPERIMENT
console.info('\n********** THIRD EXPERIMENT **********');
const source3 = new PassThrough();
const target3 = new PassThrough();

// stall target3
const chunk = Buffer.allocUnsafe(1000);
let chunks = 1;
while (target3.write(chunk)) chunks++;
console.info(`${chunks} chunks of ${chunk.length} bytes to stall target3`);

// `Readable.pipe()` PAUSES the source if the target needs drain (only in
// version >= v14.17.0) and it does not resume it after drain
console.info(`source3 before pipe. Paused: ${source3.isPaused()}`);
source3.pipe(target3);
console.info(`source3 after pipe. Paused: ${source3.isPaused()}`);
target3.on('drain', () => { 
  console.info('target3 drained');
  console.info(`source3 after drain. Paused: ${source3.isPaused()}`);
});                          
target3.on('data', () => {});
```
if you run this with a version of Nodejs >= v14.17.0, you will get something like
```
********** THIRD EXPERIMENT **********
34 chunks of 1000 bytes to stall target3
source3 before pipe. Paused: false
source3 after pipe. Paused: true
target3 drained
source3 after drain. Paused: true
```
It looks like `Readable.pipe()` pauses the source and does not resume it when the target drains","tufosa",5946180,"2022-02-01 06:16:06",NULL
1767,298,"The flowing part of things work. It's just that `isPaused` returns false even though it kind of shouldn't here.

Looks like a bug with the flowing/paused state of Readable.","ronag",3065230,"2022-02-02 16:03:56",NULL
1769,299,"I don't think we make any guarantees on equality of proxies to non-proxies of the same object in assert so this is more of a feature request than a bug I think?","benjamingr",1315533,"2022-01-27 11:12:48",NULL
1770,299,"Hmm

```
> require('internal/test/binding').internalBinding('util').getOwnNonIndexProperties(new Proxy(['foo'], { ownKeys: (target) => Reflect.ownKeys(target) }), 0)
[ 0, 'length' ]
```

So the issue is that 0 is considered an index property.

So the issue is that

```
object->GetPropertyNames(
        context, KeyCollectionMode::kOwnOnly,
        filter,
        IndexFilter::kSkipIndices)
          .ToLocal(&properties)
```

Does not ignore index properties with a proxy trap?","benjamingr",1315533,"2022-01-27 11:17:39",NULL
1771,299,"Reflect.ownKeys doesn’t just take one argument, and when used in proxy traps, you’re supposed to use the other arguments. What happens if your handler is `{ ownKeys: Reflect.ownKeys }`?","ljharb",45469,"2022-01-27 14:32:24",NULL
1772,299,"@ljharb what are the other arguments?","targos",2352663,"2022-01-27 14:35:37",NULL
1773,299,"The last one is “target”, ie, the receiver. https://tc39.es/ecma262/#sec-proxy-object-internal-methods-and-internal-slots-ownpropertykeys I’m on mobile rn so i haven’t checked to see if it makes a difference.","ljharb",45469,"2022-01-27 14:40:37",NULL
1774,299,"@ljharb it wouldn't matter in this case:

```
> require('internal/test/binding').internalBinding('util').getOwnNonIndexProperties(new Proxy(['foo'], { ownKeys: Reflect.ownKeys }), 0)
[ 0, 'length' ]
> (node:70102) internal/test/binding: These APIs are for internal testing only. Do not use them.
(Use `node --trace-warnings ...` to show where the warning was created)
```

This is a ""bug"" either in v8 or how we use v8 which returns index properties from the call above. (I saw bug because I don't believe we ever discussed what proxy behavior should be)","benjamingr",1315533,"2022-01-27 14:44:12",NULL
1775,299,"@ljharb, The problem still occurs with passing `{ownKeys: Reflect.ownKeys}`
```js
assert.deepEqual(new Proxy(['foo'], { ownKeys: Reflect.ownKeys }), ['foo']) // throws
```
I see in the spec that you're right, it should be passing a `target` argument, but that argument isn't listed in the MDN documentation of `Reflect.ownKeys`.
https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Reflect/ownKeys","itaylor",38120,"2022-01-27 15:46:43",NULL
1776,299,"Proxies are an advanced feature only intended to be used in concert with a membranes implementation, so it’s not surprising that MDN’s docs are incomplete there.","ljharb",45469,"2022-01-27 15:56:50",NULL
1777,299,"A fix can be something like this:

```diff
diff --git a/lib/internal/util/comparisons.js b/lib/internal/util/comparisons.js
index c126bd6346..6a529c100f 100644
--- a/lib/internal/util/comparisons.js
+++ b/lib/internal/util/comparisons.js
@@ -36,6 +36,7 @@ const {
   isRegExp,
   isSet,
   isNativeError,
+  isProxy,
   isBoxedPrimitive,
   isNumberObject,
   isStringObject,
@@ -68,6 +69,14 @@ function areSimilarRegExps(a, b) {
          a.lastIndex === b.lastIndex;
 }
 
+function getOwnNonIndexPropertiesHandleProxies(target, filter) {
+  const res = getOwnNonIndexProperties(target, filter);
+  if (isProxy(target)) {
+    return res.filter((x) => typeof x !== 'number');
+  }
+  return res;
+}
+
 function areSimilarFloatArrays(a, b) {
   if (a.byteLength !== b.byteLength) {
     return false;
@@ -176,8 +185,8 @@ function innerDeepEqual(val1, val2, strict, memos) {
       return false;
     }
     const filter = strict ? ONLY_ENUMERABLE : ONLY_ENUMERABLE | SKIP_SYMBOLS;
-    const keys1 = getOwnNonIndexProperties(val1, filter);
-    const keys2 = getOwnNonIndexProperties(val2, filter);
+    const keys1 = getOwnNonIndexPropertiesHandleProxies(val1, filter);
+    const keys2 = getOwnNonIndexPropertiesHandleProxies(val2, filter);
     if (keys1.length !== keys2.length) {
       return false;
     }
@@ -217,8 +226,8 @@ function innerDeepEqual(val1, val2, strict, memos) {
     // only contain numeric keys, we don't need to exam further than checking
     // the symbols.
     const filter = strict ? ONLY_ENUMERABLE : ONLY_ENUMERABLE | SKIP_SYMBOLS;
-    const keys1 = getOwnNonIndexProperties(val1, filter);
-    const keys2 = getOwnNonIndexProperties(val2, filter);
+    const keys1 = getOwnNonIndexPropertiesHandleProxies(val1, filter);
+    const keys2 = getOwnNonIndexPropertiesHandleProxies(val2, filter);
     if (keys1.length !== keys2.length) {
       return false;
     }
```

We should also _probably_ file a v8 bug?","benjamingr",1315533,"2022-01-27 15:57:53",NULL
1778,299,"Wouldn’t that fix potentially interfere with proxies of arrays, or proxies of objects with numeric string keys?","ljharb",45469,"2022-01-27 15:59:39",NULL
1779,299,"@ljharb 

> Wouldn’t that fix potentially interfere with proxies of arrays, or proxies of objects with numeric string keys?

It would as in today they don't work and following this patch they do and return the same keys as the non-proxy version","benjamingr",1315533,"2022-01-27 16:01:09",NULL
1780,299,"`0` is an index regardless of what kind of object it is pulled off of. If this is coming from `IndexFilter::kSkipIndices` I would suggest fixing it there.","devsnek",5952481,"2022-01-27 16:01:56",NULL
1781,299,"> `new ...Proxy(..., { ownKeys: (target) => Reflect. ... }`

@itaylor Why do you even expect assertion to succeed in the second cases?
Proxy essentially modifies the way proxy target behaves and therefore is different from the target itself.

In the first case you didn't supply any handlers (i.e. `Proxy(..., { })`) meaning it won't modify output of the original target proprties in any way. Meanwhile in the second one it's likely that target will differ and therefore it fails to pass assertion accordingly. 

I think it works as expected.

```javascript
var foo = [`foo`];
var bar = [`foo`];
var fooProxy = new Proxy(foo, { ownKeys: (target) => Reflect.ownKeys(target) });
assert.deepEqual(
  Reflect.ownKeys(fooProxy)
, Reflect.ownKeys(bar)
);
```

","hinell",8136158,"2022-02-11 22:14:53",NULL
1782,299,"@hinell, I respectfully disagree that it's working as expected.  It is currently impossible for a `Proxy` operating on an `Array` with the `ownKeys` trap to be compared as equal to one without the trap.  This is different than how `deepEqual` works for the other trap types.  It's also different than how the `ownKeys` trap works on non-array `Object`s.

Some examples: 
`deepEqual` doesn't throw on the using the `get` trap with an array.
```js
const fooArr = ['foo'];
assert.deepEqual(new Proxy(fooArr, { get: (...args) => Reflect.get(...args) }), fooArr) // doesn't throw 
assert.deepEqual(new Proxy(fooArr, { get: (target, key) => target[key] }), fooArr) // doesn't throw 
```

`deepEqual` doesn't throw on using the `ownKeys` trap with an object
```js
const fooObj = { foo: 'bar' };
assert.deepEqual(new Proxy(fooObj, { ownKeys: (...args) => Reflect.ownKeys(...args) }),  fooObj); //doesn't throw
assert.deepEqual(new Proxy(fooObj, { ownKeys: () => ['foo'] }), fooObj); // doesn't throw
```

`deepEqual` does throw on using the `ownKeys` trap with an array
```js
const fooArr = ['foo'];
assert.deepEqual(new Proxy(fooArr, { ownKeys: (...args) => Reflect.ownKeys(...args) }),  fooArr) // throws
```

I think this is happening not because `ownKeys` returns a different result, it returns the same result.  It is happening because on a proxy, the code that filters to non-iterable keys doesn't work right, so the `deepEqual` comparison fails because it checks length of the filtered keys, and they don't match.","itaylor",38120,"2022-02-12 00:17:26",NULL
1783,299,"To be clear: Proxy is NOT intended to be used except with membranes; in other words, any time someone expects to be able to make a Proxy of something and have it be indistinguishable from the thing itself (modulo identity), they're using Proxy incorrectly.

Despite that by exposing whether something *is* a Proxy, node has chosen to violate the explicit intent of the language, you also can not expect that a Proxy of X is always equivalent to an X.

That said, there may be a bug here worth fixing - but there's a lot of fundamentally flawed expectations around Proxy in the ecosystem that are worth pointing out.","ljharb",45469,"2022-02-12 00:20:45",NULL
1805,301,"@DerekNonGeneric the same with `structuredClone`. I'm not an expert in Web IDL, but looks like here specified that they should take a required argument, so they should throw an error if the argument is missed. This is the behavior of all actual browsers, so I think that's interpreted correctly.","zloirock",2213682,"2022-01-09 01:38:41",NULL
1834,306,"It seems to be a recurring issue of vm and async hooks not playing well together. I believe @Qard noticed it too.","vdeturckheim",7135896,"2021-12-01 14:05:33",NULL
1784,299,"@ljharb the issue is much simpler than that  I think? no one updated the assert code to support proxies and there are (likely) a bunch of bugs in the V8 APIs used like Gus said.

So I think this feature request is definitely worth doing but am waiting for someone with more regular commits to V8 to either fix it there or tell us it's intended so we work around it similar to https://github.com/nodejs/node/issues/41714#issuecomment-1023365510

Note node is _not_ distinguishing something based on whether or not it's a proxy in that workaround - it just works around the underlying v8 bug that does.","benjamingr",1315533,"2022-02-12 07:10:18",NULL
1785,299,"@benjamingr sure, there's surely something to fix here.

What I meant is, node's inspection output in the thrown assertion error clearly marks the proxy as a Proxy; that's the part i was saying is a violation of the language's intent.","ljharb",45469,"2022-02-12 07:22:14",NULL
1786,299,"@ljharb 

> What I meant is, node's inspection output in the thrown assertion error clearly marks the proxy as a Proxy; that's the part i was saying is a violation of the language's intent.

Yes though that's not intentional it's just since assert was never made to work with proxies. This is a v8 bug not something intentional Node chose to do.","benjamingr",1315533,"2022-02-12 08:20:58",NULL
1787,299,"@itaylor I see you point now, thanks.

I would still expect `assert.deepEqual(proxyOfTarget, target)` throwing errors because by the logic of language intent the `proxyOfTarget` and `target` are different instances.

Even though `Proxy()` class has no `prototype` (and therefore not a class per se) it still modifies the original object in some ways (expected or not). As a consumer of the proxies I would expect them behaving differently from targets at all times just as precaution.

Hope node.js folks establish some convention for `assert` module treating proxy-like objects so devs would stick to it. It should also probably documented...","hinell",8136158,"2022-02-12 09:10:57",NULL
1788,299,"I had trouble seeing the comments that were directly related to the issue, so I just hid some comments as off-topic.

@nodejs/v8 the issue here clearly looks like a V8 bug. Would it be possible to fix `getPropertyNames` using `IndexFilter::kSkipIndices` to filter indices even if there is a proxy trap? See https://github.com/nodejs/node/issues/41714#issuecomment-1023103706","BridgeAR",8822573,"2022-07-16 15:06:28",NULL
1789,299,"There is actually an explicit comment about the behavior in V8: https://github.com/nodejs/node/blob/dabda03ea9ef4baab20e3a377a753174475eb468/deps/v8/src/objects/keys.h#L33-L37

We could either implement the behavior in FilterProxyKeys or have to check for proxies on our own and do the filtering manually as @benjamingr suggested. https://github.com/nodejs/node/blob/dabda03ea9ef4baab20e3a377a753174475eb468/deps/v8/src/objects/keys.cc#L182-L213","BridgeAR",8822573,"2022-07-16 17:16:03",NULL
1790,299,"It is actually somewhat confusing for me that there's a separate `IndexFilter` vs. `PropertyFilter`.","BridgeAR",8822573,"2022-07-16 17:19:16",NULL
1791,299,"What should we do with this?","targos",2352663,"2022-11-08 15:02:06",NULL
1792,299,"I opened https://bugs.chromium.org/p/v8/issues/detail?id=13728. Let's see if this can be fixed in V8.","BridgeAR",8822573,"2023-02-09 23:49:16",NULL
1793,299,"I tried a solution something like 

```diff
diff --git a/deps/v8/src/objects/keys.cc b/deps/v8/src/objects/keys.cc
index a0796864f1..4f84cd9094 100644
--- a/deps/v8/src/objects/keys.cc
+++ b/deps/v8/src/objects/keys.cc
@@ -182,8 +182,9 @@ ExceptionStatus KeyAccumulator::AddKeys(Handle<JSObject> array_like,
 MaybeHandle<FixedArray> FilterProxyKeys(KeyAccumulator* accumulator,
                                         Handle<JSProxy> owner,
                                         Handle<FixedArray> keys,
-                                        PropertyFilter filter) {
-  if (filter == ALL_PROPERTIES) {
+                                        PropertyFilter filter,
+                                        bool skip_indices) {
+  if (filter == ALL_PROPERTIES  && !skip_indices) {
     // Nothing to do.
     return keys;
   }
@@ -191,7 +192,7 @@ MaybeHandle<FixedArray> FilterProxyKeys(KeyAccumulator* accumulator,
   int store_position = 0;
   for (int i = 0; i < keys->length(); ++i) {
     Handle<Name> key(Name::cast(keys->get(i)), isolate);
-    if (key->FilterKey(filter)) continue;  // Skip this key.
+    if (key->FilterKey(filter) || (skip_indices && key->IsNumber())) continue;  // Skip this key.
     if (filter & ONLY_ENUMERABLE) {
       PropertyDescriptor desc;
       Maybe<bool> found =
@@ -218,7 +219,7 @@ Maybe<bool> KeyAccumulator::AddKeysFromJSProxy(Handle<JSProxy> proxy,
   // Postpone the enumerable check for for-in to the ForInFilter step.
   if (!is_for_in_) {
     ASSIGN_RETURN_ON_EXCEPTION_VALUE(
-        isolate_, keys, FilterProxyKeys(this, proxy, keys, filter_),
+        isolate_, keys, FilterProxyKeys(this, proxy, keys, filter_, skip_indices_),
         Nothing<bool>());
   }
   // https://tc39.es/ecma262/#sec-proxy-object-internal-methods-and-internal-slots-ownpropertykeys
```

On v8 but doesn't seem to make a change 😕","debadree25",20257253,"2023-03-01 13:42:51",NULL
1794,299,"Hey! was able to get this fixed in v8 @ https://chromium.googlesource.com/v8/v8/+/975ff4dbfd1be3a7395e26d412774bc955b47341 so the next update of v8 in node should fix it or do we have to patch the commit here?

cc @benjamingr @BridgeAR ","debadree25",20257253,"2023-03-18 05:46:30",NULL
1795,300,"If you want to open an issue without using a template, you can go to https://github.com/nodejs/node/issues/new","targos",2352663,"2022-01-22 14:02:09",NULL
1796,300,"@targos TIL, thanks!","benjamingr",1315533,"2022-01-22 14:03:35",NULL
1797,300,"I'm opening an issue rather than a fix since I think this issue is a good place for people other than myself and ronag to get involved with the iterator-helpers initiative :)","benjamingr",1315533,"2022-01-22 14:04:06",NULL
1798,300,"Confirmed the behavior should be to throw synchronously with the proposal - so this is a bug that should be fixed.","benjamingr",1315533,"2022-01-22 16:22:00",NULL
1799,300,"Is the intention for stream methods to match the iterator helpers interface?","ljharb",45469,"2022-01-22 16:24:27",NULL
1800,300,"@ljharb the intention to add most iterator helper proposal methods to the node streams interface.

I intend Node to pass the tc39 tests as much as possible (read: all of them) and would strongly prefer not to move these methods out of ""experimental"" until the proposal gets to (at least) stage 3.

There are some divergences that exist (for example - https://github.com/tc39/proposal-iterator-helpers/issues/162 which is why I asked for future-compatibility there).

In addition - if/when the spec changes I believe Node.js should change its implementation to align.","benjamingr",1315533,"2022-01-22 16:31:56",NULL
1801,300,"(This is a good area to be involved in by the way!)","benjamingr",1315533,"2022-01-22 16:33:16",NULL
1802,300,"@benjamingr I'll happily take this, does seem like a great starting point to get involved :)","iMoses",1083065,"2022-01-22 17:42:03",NULL
1803,300,"@iMoses great, let me know if you need help getting started - the sooner we land this the better since these APIs are shipping :) ","benjamingr",1315533,"2022-01-22 17:53:18",NULL
1804,301,"@zloirock, thanks for opening this issue. As far as I understand, these utility methods evolved w/o any standard or official specification. The nearest I can find is the link below.

https://html.spec.whatwg.org/multipage/webappapis.html#atob

By any chance, would you be able to link a more complete specification or should we derive this specification from current web browser behavior?","DerekNonGeneric",17770407,"2022-01-09 01:32:56",NULL
1806,301,"For example, similarly, [in the `URL` spec we could see that `URLSearchParams#append` should accept 2 params](https://url.spec.whatwg.org/#dom-urlsearchparams-append) - and if not, that throws an error everywhere - in Node and all browsers:

![image](https://user-images.githubusercontent.com/2213682/148666060-798b8010-4fa4-4920-a79f-73d97a09a5b3.png)

And the error is not specified directly.","zloirock",2213682,"2022-01-09 01:49:40",NULL
1807,301,"As far as I understand, the WHATWG spec for both of the `atob()` and `btoa()` functions/methods states that a required argument must be taken and must be a value with the primitive type of `string`.

As for the `structuredClone()` function, the value can be anything other than specified C++ natives; so I guess it's already giving out the intended output as passing nothing falls back to the `undefined` value, which it's structured clone is `undefined`, we could also require the user to pass a value regardless of the fallback behavior by checking the amount of arguments they've passed to the function, but I'm -0 on that.","VoltrexKeyva",62040526,"2022-01-09 13:55:44",NULL
